instruction,ISA,depend on macro,valid,why invalid,tested,comment
BX_IA_FADD_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIADD_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIADD_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FMUL_ST0_STj,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FMUL_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FMULP_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FMUL_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FMUL_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIMUL_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIMUL_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUB_ST0_STj,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBR_ST0_STj,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUB_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBP_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBR_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBRP_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUB_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBR_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUB_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSUBR_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FISUB_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FISUBR_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FISUB_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FISUBR_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIV_ST0_STj,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVR_ST0_STj,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIV_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVP_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVR_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVRP_STi_ST0,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIV_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVR_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIV_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDIVR_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIDIV_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIDIVR_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIDIV_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FIDIVR_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOM_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMP_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FUCOM_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FUCOMP_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMI_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMIP_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FUCOMI_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FUCOMIP_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOM_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMP_SINGLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOM_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMP_DOUBLE_REAL,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FICOM_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FICOMP_WORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FICOM_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FICOMP_DWORD_INTEGER,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVB_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVE_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVBE_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVU_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVNB_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVNE_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVNBE_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCMOVNU_ST0_STj,BX_ISA_P6,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOMPP,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FUCOMPP,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FXCH_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FNOP,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPLEGACY,BX_ISA_X87,BX_SUPPORT_FPU,N,not found in SDM,0,
BX_IA_FCHS,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FABS,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FTST,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FXAM,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FDECSTP,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FINCSTP,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FFREE_STi,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FFREEP_STi,BX_ISA_X87,BX_SUPPORT_FPU,N,not found in SDM,0,
BX_IA_F2XM1,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FYL2X,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPTAN,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPATAN,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FXTRACT,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPREM1,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPREM,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FYL2XP1,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSQRT,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSINCOS,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FRNDINT,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSCALE,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FSIN,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FCOS,BX_ISA_X87,BX_SUPPORT_FPU,Y,,0,
BX_IA_FPUESC,0,!BX_SUPPORT_FPU,N,not found in SDM,no,
BX_IA_CPUID,BX_ISA_486,,Y,,41,486 new instructions
BX_IA_BSWAP_RX,BX_ISA_486,,Y,,0,486 new instructions
BX_IA_BSWAP_ERX,BX_ISA_486,,Y,,42691,486 new instructions
BX_IA_INVD,BX_ISA_486,,Y,,0,486 new instructions
BX_IA_WBINVD,BX_ISA_486,,Y,,0,486 new instructions
BX_IA_XADD_EbGb,BX_ISA_486,,Y,,5821,486 new instructions
BX_IA_XADD_EwGw,BX_ISA_486,,Y,,0,486 new instructions
BX_IA_XADD_EdGd,BX_ISA_486,,Y,,950255,486 new instructions
BX_IA_CMPXCHG_EbGb,BX_ISA_486,,Y,,1637,486 new instructions
BX_IA_CMPXCHG_EwGw,BX_ISA_486,,Y,,30380,486 new instructions
BX_IA_CMPXCHG_EdGd,BX_ISA_486,,Y,,182818,486 new instructions
BX_IA_INVLPG,0,,Y,,154,486 new instructions
BX_IA_CMPXCHG8B,BX_ISA_PENTIUM,,Y,,0,Pentium new instructions
BX_IA_WRMSR,BX_ISA_PENTIUM,,Y,,157106,Pentium new instructions
BX_IA_RDMSR,BX_ISA_PENTIUM,,Y,,72658,Pentium new instructions
BX_IA_RDTSC,BX_ISA_PENTIUM,,Y,,1289304,Pentium new instructions
BX_IA_PUNPCKLBW_PqQd,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PUNPCKLWD_PqQd,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PUNPCKLDQ_PqQd,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PACKSSWB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPGTB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPGTW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPGTD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PACKUSWB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PUNPCKHBW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PUNPCKHWD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PUNPCKHDQ_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PACKSSDW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_MOVD_PqEd,BX_ISA_MMX,,Y,,0,MMX
BX_IA_MOVQ_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPEQB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPEQW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PCMPEQD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_EMMS,BX_ISA_MMX,,Y,,0,MMX
BX_IA_MOVD_EdPq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_MOVQ_QqPq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLQ_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PMULLW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBUSB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBUSW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PAND_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDUSB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDUSW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PANDN_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRAW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRAD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PMULHW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBSB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBSW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_POR_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDSB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDSW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PXOR_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLQ_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PMADDWD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSUBD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDB_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDW_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PADDD_PqQq,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLW_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRAW_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLW_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLD_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRAD_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLD_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSRLQ_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_PSLLQ_NqIb,BX_ISA_MMX,,Y,,0,MMX
BX_IA_MOVQ_EqPq,0,BX_SUPPORT_X86_64,Y,,0,MMX
BX_IA_FEMMS,BX_ISA_3DNOW,,N,AMD,0,
BX_IA_PF2ID_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PF2IW_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFACC_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFADD_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFCMPEQ_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFCMPGE_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFCMPGT_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFMAX_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFMIN_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFMUL_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFNACC_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFPNACC_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFRCP_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFRCPIT1_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFRCPIT2_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFRSQIT1_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFRSQRT_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFSUB_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PFSUBR_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PI2FD_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PI2FW_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PMULHRW_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PSWAPD_PqQq,BX_ISA_3DNOW,BX_SUPPORT_3DNOW,N,AMD,no,
BX_IA_PREFETCHW_Mb,0,,Y,,83048,
BX_IA_SYSCALL_LEGACY,BX_ISA_SYSCALL_SYSRET_LEGACY,,Y,,0,
BX_IA_SYSRET_LEGACY,BX_ISA_SYSCALL_SYSRET_LEGACY,,Y,,0,
BX_IA_CMOVB_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVBE_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVL_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVLE_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNB_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNBE_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNL_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNLE_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNO_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNP_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNS_GwEw,BX_ISA_P6,,Y,,1,P6 new instructions
BX_IA_CMOVNZ_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVO_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVP_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVS_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVZ_GwEw,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVB_GdEd,BX_ISA_P6,,Y,,90396,P6 new instructions
BX_IA_CMOVBE_GdEd,BX_ISA_P6,,Y,,85577,P6 new instructions
BX_IA_CMOVL_GdEd,BX_ISA_P6,,Y,,1103407,P6 new instructions
BX_IA_CMOVLE_GdEd,BX_ISA_P6,,Y,,34801,P6 new instructions
BX_IA_CMOVNB_GdEd,BX_ISA_P6,,Y,,12946,P6 new instructions
BX_IA_CMOVNBE_GdEd,BX_ISA_P6,,Y,,1205,P6 new instructions
BX_IA_CMOVNL_GdEd,BX_ISA_P6,,Y,,896604,P6 new instructions
BX_IA_CMOVNLE_GdEd,BX_ISA_P6,,Y,,76390,P6 new instructions
BX_IA_CMOVNO_GdEd,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNP_GdEd,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVNS_GdEd,BX_ISA_P6,,Y,,23343,P6 new instructions
BX_IA_CMOVNZ_GdEd,BX_ISA_P6,,Y,,139483,P6 new instructions
BX_IA_CMOVO_GdEd,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVP_GdEd,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_CMOVS_GdEd,BX_ISA_P6,,Y,,114197,P6 new instructions
BX_IA_CMOVZ_GdEd,BX_ISA_P6,,Y,,106368,P6 new instructions
BX_IA_RDPMC,BX_ISA_P6,,Y,,0,P6 new instructions
BX_IA_UD0,0,,Y,,0,P6 new instructions
BX_IA_UD1,0,,Y,,0,P6 new instructions
BX_IA_UD2,0,,Y,,0,P6 new instructions
BX_IA_FXSAVE,BX_ISA_SSE,,Y,,0,FXSAVE
BX_IA_FXRSTOR,BX_ISA_SSE,,Y,,0,FXSAVE
BX_IA_LDMXCSR,BX_ISA_SSE,,Y,,69663,SSE
BX_IA_STMXCSR,BX_ISA_SSE,,Y,,51699,SSE
BX_IA_PREFETCH_Mb,BX_ISA_SSE,,N,?,0,SSE
BX_IA_PREFETCHT0_Mb,BX_ISA_SSE,,Y,,45011,SSE
BX_IA_PREFETCHT1_Mb,BX_ISA_SSE,,Y,,0,SSE
BX_IA_PREFETCHT2_Mb,BX_ISA_SSE,,Y,,3647,SSE
BX_IA_PREFETCHNTA_Mb,BX_ISA_SSE,,Y,,16558,SSE
BX_IA_ANDPS_VpsWps,BX_ISA_SSE,,Y,,97380,SSE and SSE2
BX_IA_ORPS_VpsWps,BX_ISA_SSE,,Y,,84896,SSE and SSE2
BX_IA_XORPS_VpsWps,BX_ISA_SSE,,Y,,60117,SSE and SSE2
BX_IA_ANDNPS_VpsWps,BX_ISA_SSE,,Y,,1572,SSE and SSE2
BX_IA_MOVUPS_VpsWps,BX_ISA_SSE,,Y,,1093,SSE and SSE2
BX_IA_MOVUPS_WpsVps,BX_ISA_SSE,,Y,,229,SSE and SSE2
BX_IA_MOVSS_VssWss,BX_ISA_SSE,,Y,,5398154,SSE and SSE2
BX_IA_MOVSS_WssVss,BX_ISA_SSE,,Y,,1669673,SSE and SSE2
BX_IA_MOVLPS_VpsMq,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_MOVLPS_MqVps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_MOVHPS_VpsMq,BX_ISA_SSE,,Y,,4,SSE and SSE2
BX_IA_MOVHPS_MqVps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_MOVAPS_VpsWps,BX_ISA_SSE,,Y,,3049855,SSE and SSE2
BX_IA_MOVAPS_WpsVps,BX_ISA_SSE,,Y,,931862,SSE and SSE2
BX_IA_MOVNTPS_MpsVps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_CVTPI2PS_VpsQq,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_CVTSI2SS_VssEd,BX_ISA_SSE,,Y,,47049,SSE and SSE2
BX_IA_CVTTPS2PI_PqWps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_CVTPS2PI_PqWps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_CVTTSS2SI_GdWss,BX_ISA_SSE,,Y,,15933,SSE and SSE2
BX_IA_CVTSS2SI_GdWss,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_UCOMISS_VssWss,BX_ISA_SSE,,Y,,252660,SSE and SSE2
BX_IA_COMISS_VssWss,BX_ISA_SSE,,Y,,1,SSE and SSE2
BX_IA_MOVMSKPS_GdUps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_MOVMSKPD_GdUpd,BX_ISA_SSE2,,Y,,0,SSE and SSE2
BX_IA_RSQRTPS_VpsWps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_RSQRTSS_VssWss,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_RCPPS_VpsWps,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_RCPSS_VssWss,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_PSHUFW_PqQqIb,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PSHUFLW_VdqWdqIb,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_PINSRW_PqEwIb,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PEXTRW_GdNqIb,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_SHUFPS_VpsWpsIb,BX_ISA_SSE,,Y,,658,SSE and SSE2
BX_IA_PMOVMSKB_GdNq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PMINUB_PqQq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PMAXUB_PqQq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PAVGB_PqQq,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_PAVGW_PqQq,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_PMULHUW_PqQq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_MOVNTQ_MqPq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PMINSW_PqQq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_PMAXSW_PqQq,BX_ISA_SSE,,Y,,0,SSE and SSE2
BX_IA_PSADBW_PqQq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_MASKMOVQ_PqNq,BX_ISA_SSE/* | BX_ISA_3DNOW */,,Y,,0,SSE and SSE2
BX_IA_ADDPS_VpsWps,BX_ISA_SSE,,Y,,0,SSE and SSE2/SSE alias
BX_IA_ADDPD_VpdWpd,BX_ISA_SSE2,,Y,,7287,SSE and SSE2/SSE alias
BX_IA_ADDSS_VssWss,BX_ISA_SSE,,Y,,2349890,SSE and SSE2/SSE alias
BX_IA_ADDSD_VsdWsd,BX_ISA_SSE2,,Y,,14578355,SSE and SSE2/SSE alias
BX_IA_MULPS_VpsWps,BX_ISA_SSE,,Y,,4,SSE and SSE2/SSE alias
BX_IA_MULPD_VpdWpd,BX_ISA_SSE2,,Y,,6516,SSE and SSE2/SSE alias
BX_IA_MULSS_VssWss,BX_ISA_SSE,,Y,,3691451,SSE and SSE2/SSE alias
BX_IA_MULSD_VsdWsd,BX_ISA_SSE2,,Y,,26509829,SSE and SSE2/SSE alias
BX_IA_SUBPS_VpsWps,BX_ISA_SSE,,Y,,4,SSE and SSE2/SSE alias
BX_IA_SUBPD_VpdWpd,BX_ISA_SSE2,,Y,,0,SSE and SSE2/SSE alias
BX_IA_SUBSS_VssWss,BX_ISA_SSE,,Y,,3173653,SSE and SSE2/SSE alias
BX_IA_SUBSD_VsdWsd,BX_ISA_SSE2,,Y,,7386166,SSE and SSE2/SSE alias
BX_IA_MINPS_VpsWps,BX_ISA_SSE,,Y,,0,SSE and SSE2/SSE alias
BX_IA_MINPD_VpdWpd,BX_ISA_SSE2,,Y,,0,SSE and SSE2/SSE alias
BX_IA_MINSS_VssWss,BX_ISA_SSE,,Y,,318,SSE and SSE2/SSE alias
BX_IA_MINSD_VsdWsd,BX_ISA_SSE2,,Y,,486,SSE and SSE2/SSE alias
BX_IA_DIVPS_VpsWps,BX_ISA_SSE,,Y,,0,SSE and SSE2/SSE alias
BX_IA_DIVPD_VpdWpd,BX_ISA_SSE2,,Y,,0,SSE and SSE2/SSE alias
BX_IA_DIVSS_VssWss,BX_ISA_SSE,,Y,,336798,SSE and SSE2/SSE alias
BX_IA_DIVSD_VsdWsd,BX_ISA_SSE2,,Y,,656823,SSE and SSE2/SSE alias
